species_category,page_url,table_index,row_index,document_name,document_author,document_year,table_caption,Chemical,Endpoint Value,Endpoint Description,Sex,Life Cycle Stage,Sample Size,Location,Type,California Counties,Countries,page_number,Exposure Endpoint Type,Units,Condition,Error,Age-Specific,Lab,parsed_document_title,parsed_authors,parsed_issue,parsed_volume,parsed_year,parsed_journal
Birds,https://ecotox.oehha.ca.gov/species/birds?page=0,0,0,,"Author(s)Maul, J.D. and Farris, J.L.",1990,"Citation:Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91.Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.Issue4Volume26",DIELDRIN,Naramata: 0.13; Cawston: 0.032; Vaseaux: <0.0008 mg/kg ww,Egg concentration,B,Embryo,Naramata: 5; Cawston:5; Vaseaux: 2,Okanagan Valley,Toxicity Factor Datasets,,CANADA,2,,,,,,,"Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91","Elliott, J.E., Martin, P.A., Arnold, T.W., Sinclair, P.H.",4,26,1990,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=0,1,1,,"Author(s)Maul, J.D. and Farris, J.L.",1990,"Citation:Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91.Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.Issue4Volume26",HEXACHLOROBENZENE,Naramata: 0.001; Cawston: 0.001; Vaseaux: 0.002 mg/kg ww,Egg concentration,B,Embryo,Naramata: 5; Cawston:5; Vaseaux: 2,Okanagan Valley,Toxicity Factor Datasets,,CANADA,2,,,,,,,"Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91","Elliott, J.E., Martin, P.A., Arnold, T.W., Sinclair, P.H.",4,26,1990,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=0,2,2,,"Author(s)Maul, J.D. and Farris, J.L.",1990,"Citation:Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91.Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.Issue4Volume26",ORGANOCHLORINES,Conventional orchard: 3.6; organic: 3.6,Clutch size,B,Embryo,Conventional: 13; organic: 4,Okanagan Valley,Toxicity Factor Datasets,,CANADA,2,,,,,,,"Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91","Elliott, J.E., Martin, P.A., Arnold, T.W., Sinclair, P.H.",4,26,1990,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=0,3,3,,"Author(s)Maul, J.D. and Farris, J.L.",1990,"Citation:Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91.Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.Issue4Volume26",ORGANOCHLORINES,Conventional orchard: 0.59; organic: 0.57,Nest success,B,Embryo,Conventional: 22; organic: 5,Okanagan Valley,Toxicity Factor Datasets,,CANADA,2,,,,,,,"Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91","Elliott, J.E., Martin, P.A., Arnold, T.W., Sinclair, P.H.",4,26,1990,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=0,4,4,,"Author(s)Maul, J.D. and Farris, J.L.",1990,"Citation:Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91.Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.Issue4Volume26",ORGANOCHLORINES,Conventional orchard: 0.59; organic: 0.73,Hatching success,B,Embryo,Conventional: 22; organic: 5,Okanagan Valley,Toxicity Factor Datasets,,CANADA,2,,,,,,,"Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91","Elliott, J.E., Martin, P.A., Arnold, T.W., Sinclair, P.H.",4,26,1990,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,0,0,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91.Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.Issue4Volume26",ORGANOCHLORINES,Conventional orchard: 0.87; organic: 0.91,Fledging success,B,Embryo,Conventional: 18; organic: 5,Okanagan Valley,Toxicity Factor Datasets,,CANADA,3,,,,,,,"Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91","Elliott, J.E., Martin, P.A., Arnold, T.W., Sinclair, P.H.",4,26,1990,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,1,1,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91.Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.Issue4Volume26","DDT (4,4'-)",Naramata: 26.3; Cawston: 10.6; Vaseaux: 0.08 mg/kg ww,Egg concentration,B,Embryo,Naramata: 5; Cawston:5; Vaseaux: 2,Okanagan Valley,Toxicity Factor Datasets,,CANADA,3,,,,,,,"Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91","Elliott, J.E., Martin, P.A., Arnold, T.W., Sinclair, P.H.",4,26,1990,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,2,2,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91.Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.Issue4Volume26","DDE (4,4'-)",Naramata: 103; Cawston: 67.7; Vaseaux: 1.53 mg/kg ww,Egg concentration,B,Embryo,Naramata: 5; Cawston:5; Vaseaux: 2,Okanagan Valley,Toxicity Factor Datasets,,CANADA,3,,,,,,,"Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91","Elliott, J.E., Martin, P.A., Arnold, T.W., Sinclair, P.H.",4,26,1990,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,3,3,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91.Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.Issue4Volume26","DDD (4,4'-)",Naramata: 2.96; Cawston: 1.87; Vaseaux: 0.001 mg/kg ww,Egg concentration,B,Embryo,Naramata: 5; Cawston:5; Vaseaux: 2,Okanagan Valley,Toxicity Factor Datasets,,CANADA,3,,,,,,,"Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91","Elliott, J.E., Martin, P.A., Arnold, T.W., Sinclair, P.H.",4,26,1990,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,4,4,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91.Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.Issue4Volume26",MIREX,Naramata: 0.003; Cawston: 0.003; Vaseaux: 0.003 mg/kg ww,Egg concentration,B,Embryo,Naramata: 5; Cawston:5; Vaseaux: 2,Okanagan Valley,Toxicity Factor Datasets,,CANADA,3,,,,,,,"Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91","Elliott, J.E., Martin, P.A., Arnold, T.W., Sinclair, P.H.",4,26,1990,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,7,7,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91.Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.Issue4Volume26",TRANS-NONACHLOR,Naramata: 0.039; Cawston: 0.035; Vaseaux: 0.003 mg/kg ww,Egg concentration,B,Embryo,Naramata: 5; Cawston:5; Vaseaux: 2,Okanagan Valley,Toxicity Factor Datasets,,CANADA,3,,,,,,,"Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91","Elliott, J.E., Martin, P.A., Arnold, T.W., Sinclair, P.H.",4,26,1990,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,8,8,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91.Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.Issue4Volume26",OXYCHLORDANE,Naramata: 0.016; Cawston: 0.016; Vaseaux: <0.0006 mg/kg ww,Egg concentration,B,Embryo,Naramata: 5; Cawston:5; Vaseaux: 2,Okanagan Valley,Toxicity Factor Datasets,,CANADA,3,,,,,,,"Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91","Elliott, J.E., Martin, P.A., Arnold, T.W., Sinclair, P.H.",4,26,1990,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,9,9,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91.Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.Issue4Volume26",HEPTACHLOR EPOXIDE,Naramata: 0.010; Cawston: 0.007; Vaseaux: <0.0008 mg/kg ww,Egg concentration,B,Embryo,Naramata: 5; Cawston:5; Vaseaux: 2,Okanagan Valley,Toxicity Factor Datasets,,CANADA,3,,,,,,,"Organochlorines and reproductive success of birds in orchard and non-orchard areas of central British Columbia, Canada, 1990–91","Elliott, J.E., Martin, P.A., Arnold, T.W., Sinclair, P.H.",4,26,1990,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,0,0,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Toxic exposure of songbirds to lead in the Southeast Missouri Lead Mining District.Author(s)Beyer, W.N., Franson, J.C., French, J.B., May, T., Rattner, B.A., Shearn-Bochsler, V.I., Warner, S.E., Weber, J. and Mosby, D.Issue3Volume65",CADMIUM (elemental),Mining district: 0.028; reference: 0.0037 mg/kg dw,Blood concentration,NR,Not Reported,Mining district: 6; reference: 7,Mining: southeast MO,Toxicity Factor Datasets,,USA,3,,,,,,,Toxic exposure of songbirds to lead in the Southeast Missouri Lead Mining District,"Beyer, W.N., Franson, J.C., French, J.B., May, T., Rattner, B.A., Shearn-Bochsler, V.I., Warner, S.E., Weber, J., Mosby, D.",3,65,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,1,1,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Toxic exposure of songbirds to lead in the Southeast Missouri Lead Mining District.Author(s)Beyer, W.N., Franson, J.C., French, J.B., May, T., Rattner, B.A., Shearn-Bochsler, V.I., Warner, S.E., Weber, J. and Mosby, D.Issue3Volume65",CADMIUM (elemental),Mining district: 19.9; reference: 4.03 mg/kg dw,Liver concentration,NR,Not Reported,Mining district: 6; reference: 7,Mining: southeast MO,Toxicity Factor Datasets,,USA,3,,,,,,,Toxic exposure of songbirds to lead in the Southeast Missouri Lead Mining District,"Beyer, W.N., Franson, J.C., French, J.B., May, T., Rattner, B.A., Shearn-Bochsler, V.I., Warner, S.E., Weber, J., Mosby, D.",3,65,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,2,2,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Toxic exposure of songbirds to lead in the Southeast Missouri Lead Mining District.Author(s)Beyer, W.N., Franson, J.C., French, J.B., May, T., Rattner, B.A., Shearn-Bochsler, V.I., Warner, S.E., Weber, J. and Mosby, D.Issue3Volume65",CADMIUM (elemental),Mining district: 52.8; reference: 28.4 mg/kg dw,Kidney concentration,NR,Not Reported,Mining district: 6; reference: 7,Mining: southeast MO,Toxicity Factor Datasets,,USA,3,,,,,,,Toxic exposure of songbirds to lead in the Southeast Missouri Lead Mining District,"Beyer, W.N., Franson, J.C., French, J.B., May, T., Rattner, B.A., Shearn-Bochsler, V.I., Warner, S.E., Weber, J., Mosby, D.",3,65,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,3,3,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Toxic exposure of songbirds to lead in the Southeast Missouri Lead Mining District.Author(s)Beyer, W.N., Franson, J.C., French, J.B., May, T., Rattner, B.A., Shearn-Bochsler, V.I., Warner, S.E., Weber, J. and Mosby, D.Issue3Volume65",LEAD (elemental),Mining district: 7.36; reference: 1.42 mg/kg dw,Blood concentration,NR,Not Reported,Mining district: 6; reference: 7,Mining: southeast MO,Toxicity Factor Datasets,,USA,3,,,,,,,Toxic exposure of songbirds to lead in the Southeast Missouri Lead Mining District,"Beyer, W.N., Franson, J.C., French, J.B., May, T., Rattner, B.A., Shearn-Bochsler, V.I., Warner, S.E., Weber, J., Mosby, D.",3,65,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,4,4,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Toxic exposure of songbirds to lead in the Southeast Missouri Lead Mining District.Author(s)Beyer, W.N., Franson, J.C., French, J.B., May, T., Rattner, B.A., Shearn-Bochsler, V.I., Warner, S.E., Weber, J. and Mosby, D.Issue3Volume65",LEAD (elemental),Mining district: 33.6; reference: 3.41 mg/kg dw,Liver concentration,NR,Not Reported,Mining district: 6; reference: 7,Mining: southeast MO,Toxicity Factor Datasets,,USA,3,,,,,,,Toxic exposure of songbirds to lead in the Southeast Missouri Lead Mining District,"Beyer, W.N., Franson, J.C., French, J.B., May, T., Rattner, B.A., Shearn-Bochsler, V.I., Warner, S.E., Weber, J., Mosby, D.",3,65,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,5,5,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Toxic exposure of songbirds to lead in the Southeast Missouri Lead Mining District.Author(s)Beyer, W.N., Franson, J.C., French, J.B., May, T., Rattner, B.A., Shearn-Bochsler, V.I., Warner, S.E., Weber, J. and Mosby, D.Issue3Volume65",LEAD (elemental),Mining district: 453; reference: 20.1 mg/kg dw,Kidney concentration,NR,Not Reported,Mining district: 6; reference: 7,Mining: southeast MO,Toxicity Factor Datasets,,USA,3,,,,,,,Toxic exposure of songbirds to lead in the Southeast Missouri Lead Mining District,"Beyer, W.N., Franson, J.C., French, J.B., May, T., Rattner, B.A., Shearn-Bochsler, V.I., Warner, S.E., Weber, J., Mosby, D.",3,65,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,0,0,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Impact of insecticides on the American robin (Turdus migratorius) in a suburban environment.Author(s)Décarie, R., DesGranges, J.L., Lépine, C. and Morneau, F.Issue3Volume80",ACEPHATE,Treated: 23.0; control: 38.4,Total minutes sitting on nestlings,NR,Adult,56,"Laval, Quebec",Toxicity Factor Datasets,,CANADA,3,,,,,,,Impact of insecticides on the American robin (Turdus migratorius) in a suburban environment,"Décarie, R., DesGranges, J.L., Lépine, C., Morneau, F.",3,80,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,1,1,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Impact of insecticides on the American robin (Turdus migratorius) in a suburban environment.Author(s)Décarie, R., DesGranges, J.L., Lépine, C. and Morneau, F.Issue3Volume80",DIAZINON,Treated: 993; control: 585 U/L,Plasma cholinesterase activity,F,Adult,Treated: 6; control: 6,"Laval, Quebec",Toxicity Factor Datasets,,CANADA,3,,,,,,,Impact of insecticides on the American robin (Turdus migratorius) in a suburban environment,"Décarie, R., DesGranges, J.L., Lépine, C., Morneau, F.",3,80,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,2,2,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Impact of insecticides on the American robin (Turdus migratorius) in a suburban environment.Author(s)Décarie, R., DesGranges, J.L., Lépine, C. and Morneau, F.Issue3Volume80",DIAZINON,Treated: 28.7; control: 27.6 U/g,Brain cholinesterase activity,F,Adult,Treated: 5; control: 6,"Laval, Quebec",Toxicity Factor Datasets,,CANADA,3,,,,,,,Impact of insecticides on the American robin (Turdus migratorius) in a suburban environment,"Décarie, R., DesGranges, J.L., Lépine, C., Morneau, F.",3,80,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,3,3,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Impact of insecticides on the American robin (Turdus migratorius) in a suburban environment.Author(s)Décarie, R., DesGranges, J.L., Lépine, C. and Morneau, F.Issue3Volume80",ACEPHATE,Treated: 795; control: 585 U/L,Plasma cholinesterase activity,F,Adult,Treated: 3; control: 6,"Laval, Quebec",Toxicity Factor Datasets,,CANADA,3,,,,,,,Impact of insecticides on the American robin (Turdus migratorius) in a suburban environment,"Décarie, R., DesGranges, J.L., Lépine, C., Morneau, F.",3,80,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,4,4,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Impact of insecticides on the American robin (Turdus migratorius) in a suburban environment.Author(s)Décarie, R., DesGranges, J.L., Lépine, C. and Morneau, F.Issue3Volume80",ACEPHATE,Treated: 26.3; control: 27.6 U/g,Brain cholinesterase activity,F,Adult,Treated: 3; control: 6,"Laval, Quebec",Toxicity Factor Datasets,,CANADA,3,,,,,,,Impact of insecticides on the American robin (Turdus migratorius) in a suburban environment,"Décarie, R., DesGranges, J.L., Lépine, C., Morneau, F.",3,80,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,5,5,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Impact of insecticides on the American robin (Turdus migratorius) in a suburban environment.Author(s)Décarie, R., DesGranges, J.L., Lépine, C. and Morneau, F.Issue3Volume80",DIAZINON,Treated: 2.3; control: 3.1,Mean productivity total nests,,,Treated: 11;  control: 57,"Laval, Quebec",Toxicity Factor Datasets,,CANADA,3,,,,,,,Impact of insecticides on the American robin (Turdus migratorius) in a suburban environment,"Décarie, R., DesGranges, J.L., Lépine, C., Morneau, F.",3,80,,
Birds,https://ecotox.oehha.ca.gov/species/birds?page=1,6,6,,"Author(s)Elliott, J.E., Martin, P.A., Arnold, T.W. and Sinclair, P.H.",1990,"Citation:Impact of insecticides on the American robin (Turdus migratorius) in a suburban environment.Author(s)Décarie, R., DesGranges, J.L., Lépine, C. and Morneau, F.Issue3Volume80",DIAZINON,Treated: NR (first clutch) and 2.0 (second); control: 3.2 (first) and 2.6 (second),Mean productivity by clutch order,,,Treated: NR (first clutch) and 8 (second); control: 46 (first) and 11 (second),"Laval, Quebec",Toxicity Factor Datasets,,CANADA,3,,,,,,,Impact of insecticides on the American robin (Turdus migratorius) in a suburban environment,"Décarie, R., DesGranges, J.L., Lépine, C., Morneau, F.",3,80,,
